disease,ingredient,nutrients,is_risky,risk_score,severity
kidney_disease,protein,"{'sugars_100g': 5.678168361342866, 'carbohydrates_100g': 49.89154317384401, 'salt_100g': 1.934197777149826, 'fat_100g': 16.399571433418753, 'saturated_fat_100g': 5.857224270930269, 'fiber_100g': 8.48413392006664, 'proteins_100g': 3.00294007859665, 'energy_kcal_100g': 273.48112339560265}",1,80,high
kidney_disease,bananas,"{'sugars_100g': 15.98216687747983, 'carbohydrates_100g': 26.602947949492464, 'salt_100g': 1.9289100093012248, 'fat_100g': 3.4361844729898916, 'saturated_fat_100g': 3.835038642489942, 'fiber_100g': 0.5430801935951024, 'proteins_100g': 13.94379752747376, 'energy_kcal_100g': 193.61733932098494}",1,80,high
kidney_disease,oranges,"{'sugars_100g': 13.052560479919578, 'carbohydrates_100g': 58.04208406619748, 'salt_100g': 0.20883702220690692, 'fat_100g': 14.547421761775531, 'saturated_fat_100g': 4.190516550436213, 'fiber_100g': 8.887618701440678, 'proteins_100g': 17.67798550109826, 'energy_kcal_100g': 236.09647126067551}",1,80,high
kidney_disease,tomatoes,"{'sugars_100g': 3.8137434165726236, 'carbohydrates_100g': 13.711329995673314, 'salt_100g': 1.9516953880666585, 'fat_100g': 20.91663713492234, 'saturated_fat_100g': 9.611765586570122, 'fiber_100g': 6.127150640078552, 'proteins_100g': 29.733439937048104, 'energy_kcal_100g': 165.40314813385743}",1,80,high
kidney_disease,potatoes,"{'sugars_100g': 13.386708025373423, 'carbohydrates_100g': 57.73664034063472, 'salt_100g': 1.8377796271471516, 'fat_100g': 1.8494290299631921, 'saturated_fat_100g': 3.5437848760434343, 'fiber_100g': 7.459935219511235, 'proteins_100g': 16.03770401321046, 'energy_kcal_100g': 172.27805727990525}",1,80,high
kidney_disease,sweet potatoes,"{'sugars_100g': 7.421766976926582, 'carbohydrates_100g': 38.686648835071416, 'salt_100g': 0.4011469039418176, 'fat_100g': 5.93392888318419, 'saturated_fat_100g': 4.679368645237952, 'fiber_100g': 1.1405684452829745, 'proteins_100g': 14.477694395260876, 'energy_kcal_100g': 75.66426980717861}",1,80,high
kidney_disease,spinach,"{'sugars_100g': 0.6779227361332785, 'carbohydrates_100g': 42.431457161594366, 'salt_100g': 1.9652569177565584, 'fat_100g': 14.90358093887495, 'saturated_fat_100g': 7.338030439583002, 'fiber_100g': 7.580634194613577, 'proteins_100g': 19.314105396723175, 'energy_kcal_100g': 157.4867927561523}",1,80,high
kidney_disease,avocados,"{'sugars_100g': 4.452668303800098, 'carbohydrates_100g': 21.417958197155812, 'salt_100g': 1.329195119076073, 'fat_100g': 16.99232690550749, 'saturated_fat_100g': 6.630374618202719, 'fiber_100g': 8.484829302253418, 'proteins_100g': 6.144396635039305, 'energy_kcal_100g': 164.63157121785855}",1,80,high
kidney_disease,dried fruits,"{'sugars_100g': 14.932670847091174, 'carbohydrates_100g': 50.20140292440689, 'salt_100g': 0.4564090097714677, 'fat_100g': 18.382785830945693, 'saturated_fat_100g': 2.241513584556004, 'fiber_100g': 2.574985701808931, 'proteins_100g': 12.882924769264475, 'energy_kcal_100g': 139.0832986076311}",1,80,high
kidney_disease,beans,"{'sugars_100g': 19.55011646026739, 'carbohydrates_100g': 37.62187868112524, 'salt_100g': 0.7805615757210898, 'fat_100g': 13.961697278867677, 'saturated_fat_100g': 6.656906316727785, 'fiber_100g': 2.279540024030596, 'proteins_100g': 16.492719627634408, 'energy_kcal_100g': 277.55953324376395}",1,80,high
kidney_disease,lentils,"{'sugars_100g': 13.081977927259622, 'carbohydrates_100g': 38.907572336730865, 'salt_100g': 1.837024996897812, 'fat_100g': 5.945920265466845, 'saturated_fat_100g': 6.3602956918076705, 'fiber_100g': 5.113306441785854, 'proteins_100g': 23.526475228189188, 'energy_kcal_100g': 139.29142258559068}",1,80,high
kidney_disease,nuts,"{'sugars_100g': 17.564259040006668, 'carbohydrates_100g': 47.59482327387907, 'salt_100g': 0.46499159666719936, 'fat_100g': 4.5917759786466394, 'saturated_fat_100g': 6.366291217121168, 'fiber_100g': 0.34665124744188147, 'proteins_100g': 27.243985224881293, 'energy_kcal_100g': 289.16310478390943}",1,80,high
kidney_disease,seeds,"{'sugars_100g': 14.208023576521896, 'carbohydrates_100g': 25.5987767093413, 'salt_100g': 1.9802365574380303, 'fat_100g': 18.506256003302653, 'saturated_fat_100g': 3.4967373195039975, 'fiber_100g': 2.9457041133640596, 'proteins_100g': 25.98146634761044, 'energy_kcal_100g': 386.18774620630074}",1,80,high
kidney_disease,dairy products,"{'sugars_100g': 5.233266658456062, 'carbohydrates_100g': 30.33956493396237, 'salt_100g': 0.863752539192272, 'fat_100g': 21.4698025592904, 'saturated_fat_100g': 4.897009919610586, 'fiber_100g': 0.6717711056745568, 'proteins_100g': 29.812393794747017, 'energy_kcal_100g': 145.25034673622724}",1,80,high
kidney_disease,cola drinks,"{'sugars_100g': 0.10227788399242321, 'carbohydrates_100g': 48.56135024596081, 'salt_100g': 0.4732780796310909, 'fat_100g': 9.389181380935346, 'saturated_fat_100g': 4.573017580549292, 'fiber_100g': 6.994980113279227, 'proteins_100g': 12.725184293533667, 'energy_kcal_100g': 329.7142522283937}",1,80,high
kidney_disease,processed meats,"{'sugars_100g': 6.253804869543984, 'carbohydrates_100g': 47.82573287265676, 'salt_100g': 1.6267816915953253, 'fat_100g': 2.344108702583756, 'saturated_fat_100g': 0.007847394797990681, 'fiber_100g': 5.010413876285581, 'proteins_100g': 17.01299387797986, 'energy_kcal_100g': 262.9386170228082}",1,80,high
kidney_disease,whole grains,"{'sugars_100g': 6.560253613851423, 'carbohydrates_100g': 30.3169971891444, 'salt_100g': 1.911518299687115, 'fat_100g': 22.39249495394024, 'saturated_fat_100g': 7.631049796529959, 'fiber_100g': 5.4318886812434, 'proteins_100g': 5.451401748818585, 'energy_kcal_100g': 312.91123115258057}",1,80,high
kidney_disease,chocolate,"{'sugars_100g': 8.001933225547088, 'carbohydrates_100g': 47.22951064740125, 'salt_100g': 1.3866646558210325, 'fat_100g': 29.956513134591372, 'saturated_fat_100g': 6.349717904794618, 'fiber_100g': 2.9756336823043847, 'proteins_100g': 2.1903496765155985, 'energy_kcal_100g': 248.57336534613552}",1,80,high
kidney_disease,bran,"{'sugars_100g': 4.960426598575182, 'carbohydrates_100g': 48.688249132479704, 'salt_100g': 1.8051773325770997, 'fat_100g': 20.984159507679095, 'saturated_fat_100g': 7.881421104620385, 'fiber_100g': 3.675135966859473, 'proteins_100g': 17.162156666735743, 'energy_kcal_100g': 108.24156763210726}",1,80,high
kidney_disease,wheat germ,"{'sugars_100g': 6.59335489132361, 'carbohydrates_100g': 19.42584937196425, 'salt_100g': 1.0140525462581456, 'fat_100g': 11.080852074235803, 'saturated_fat_100g': 8.73281356986939, 'fiber_100g': 3.8942019874875067, 'proteins_100g': 14.538419304742462, 'energy_kcal_100g': 398.06728506222134}",1,80,high
kidney_disease,soy products,"{'sugars_100g': 12.28164279633049, 'carbohydrates_100g': 25.98603607178869, 'salt_100g': 1.361732723698765, 'fat_100g': 15.790809118038762, 'saturated_fat_100g': 7.200308087075774, 'fiber_100g': 3.7522657033309703, 'proteins_100g': 12.587572474828907, 'energy_kcal_100g': 350.36545828841736}",1,80,high
kidney_disease,fish,"{'sugars_100g': 17.780455653297576, 'carbohydrates_100g': 51.346214063332354, 'salt_100g': 1.5213662113388042, 'fat_100g': 10.503977852901023, 'saturated_fat_100g': 7.83690014530046, 'fiber_100g': 9.07414160943605, 'proteins_100g': 20.993212718066218, 'energy_kcal_100g': 172.09901543827652}",1,80,high
kidney_disease,poultry,"{'sugars_100g': 12.10398160205985, 'carbohydrates_100g': 24.43460155249152, 'salt_100g': 0.17039801730640036, 'fat_100g': 24.71498490932354, 'saturated_fat_100g': 8.826430636871143, 'fiber_100g': 0.6692659067316087, 'proteins_100g': 18.68955653782177, 'energy_kcal_100g': 118.20132209492849}",1,80,high
kidney_disease,red meat,"{'sugars_100g': 16.688295021985383, 'carbohydrates_100g': 32.609401201495785, 'salt_100g': 1.055380465393209, 'fat_100g': 3.2332323967588006, 'saturated_fat_100g': 0.529603298796586, 'fiber_100g': 6.557287915713831, 'proteins_100g': 23.392171131788157, 'energy_kcal_100g': 260.1742396689128}",1,80,high
kidney_disease,eggs,"{'sugars_100g': 7.816249404890616, 'carbohydrates_100g': 52.453049199424484, 'salt_100g': 1.9073883190914322, 'fat_100g': 2.698402401177219, 'saturated_fat_100g': 7.871486362471587, 'fiber_100g': 1.7443848637617232, 'proteins_100g': 5.61069112771527, 'energy_kcal_100g': 98.14996561738951}",1,80,high
kidney_disease,salt substitutes (potassium chloride),"{'sugars_100g': 0.4862637146442328, 'carbohydrates_100g': 5.468525581092592, 'salt_100g': 68.16171716737242, 'fat_100g': 3.261704839578143, 'saturated_fat_100g': 2.0220127720560157, 'fiber_100g': 1.8529423982505335, 'proteins_100g': 1.8940564005721703, 'energy_kcal_100g': 67.81854438458579}",1,80,high
kidney_disease,sea salt,"{'sugars_100g': 0.012230991494006638, 'carbohydrates_100g': 0.3864638309620061, 'salt_100g': 76.5259440512242, 'fat_100g': 1.757846759344599, 'saturated_fat_100g': 1.9767549811315164, 'fiber_100g': 0.09137791689035502, 'proteins_100g': 0.48872307479299826, 'energy_kcal_100g': 38.80273054185036}",1,80,high
kidney_disease,soy sauce,"{'sugars_100g': 6.071737116222309, 'carbohydrates_100g': 12.392647382292756, 'salt_100g': 1.213774114273341, 'fat_100g': 26.439282071114828, 'saturated_fat_100g': 3.8342688151849833, 'fiber_100g': 3.401894798210956, 'proteins_100g': 8.778554101638079, 'energy_kcal_100g': 124.20002293239415}",1,80,high
kidney_disease,processed foods,"{'sugars_100g': 5.705269859003847, 'carbohydrates_100g': 32.25090422520837, 'salt_100g': 1.4391100696488954, 'fat_100g': 14.657172487551996, 'saturated_fat_100g': 1.5979139649788399, 'fiber_100g': 8.853327217195483, 'proteins_100g': 2.5510723472449905, 'energy_kcal_100g': 98.66719354025275}",1,80,high
kidney_disease,potassium-rich foods,"{'sugars_100g': 16.931991903195062, 'carbohydrates_100g': 11.006820685782184, 'salt_100g': 0.7389090792739561, 'fat_100g': 14.914307658338078, 'saturated_fat_100g': 9.94470770977687, 'fiber_100g': 6.356088578952431, 'proteins_100g': 2.8811539527275087, 'energy_kcal_100g': 208.1842904627772}",1,60,medium
kidney_disease,dairy,"{'sugars_100g': 16.611696133380015, 'carbohydrates_100g': 56.11189854340618, 'salt_100g': 0.25628695590685724, 'fat_100g': 23.365321851347613, 'saturated_fat_100g': 8.294121929039283, 'fiber_100g': 6.016731345950478, 'proteins_100g': 7.196770060447955, 'energy_kcal_100g': 230.4916348353186}",1,60,medium
kidney_disease,nuts,"{'sugars_100g': 14.673335447249329, 'carbohydrates_100g': 46.956954886108726, 'salt_100g': 0.5517731837704152, 'fat_100g': 10.170332303424226, 'saturated_fat_100g': 2.4498077557996503, 'fiber_100g': 3.17403425160544, 'proteins_100g': 16.422790038520596, 'energy_kcal_100g': 115.23347011738097}",1,60,medium
kidney_disease,beans,"{'sugars_100g': 17.22966175239496, 'carbohydrates_100g': 51.02910080800585, 'salt_100g': 1.9776035880695635, 'fat_100g': 28.64757525593614, 'saturated_fat_100g': 1.8265598524241977, 'fiber_100g': 7.9991758246066595, 'proteins_100g': 9.927005847426082, 'energy_kcal_100g': 94.40049113064214}",1,60,medium
kidney_disease,melons,"{'sugars_100g': 16.598511826778896, 'carbohydrates_100g': 29.190958426747006, 'salt_100g': 1.960957593345785, 'fat_100g': 1.6715672558301942, 'saturated_fat_100g': 6.847483624134796, 'fiber_100g': 2.209838386220474, 'proteins_100g': 8.509332488115835, 'energy_kcal_100g': 131.56366208878575}",1,60,medium
kidney_disease,mangoes,"{'sugars_100g': 4.067402701419541, 'carbohydrates_100g': 11.381593890168803, 'salt_100g': 0.9307513531145482, 'fat_100g': 20.842452237758064, 'saturated_fat_100g': 2.973567870979623, 'fiber_100g': 1.9858614374085892, 'proteins_100g': 16.354309383453785, 'energy_kcal_100g': 385.7152376408292}",1,60,medium
kidney_disease,kiwis,"{'sugars_100g': 13.025104236476038, 'carbohydrates_100g': 53.67245255262138, 'salt_100g': 0.08106211493659865, 'fat_100g': 18.46818266951321, 'saturated_fat_100g': 2.4227816932976465, 'fiber_100g': 6.38793054629139, 'proteins_100g': 10.954532831101243, 'energy_kcal_100g': 233.03892537071502}",1,60,medium
kidney_disease,pomegranates,"{'sugars_100g': 1.6925070471035286, 'carbohydrates_100g': 58.54766777510582, 'salt_100g': 1.5211504730344045, 'fat_100g': 23.386174475200427, 'saturated_fat_100g': 2.9851624870973037, 'fiber_100g': 5.57748839766049, 'proteins_100g': 27.92922092931875, 'energy_kcal_100g': 313.62159674045125}",1,60,medium
kidney_disease,beets,"{'sugars_100g': 6.548242367193287, 'carbohydrates_100g': 17.849027104258493, 'salt_100g': 0.5602950267217399, 'fat_100g': 25.54300911176428, 'saturated_fat_100g': 6.990677682505364, 'fiber_100g': 7.559043192307618, 'proteins_100g': 17.571818550551143, 'energy_kcal_100g': 382.51118243092907}",1,60,medium
kidney_disease,brussels sprouts,"{'sugars_100g': 16.06068779564194, 'carbohydrates_100g': 27.342197209067773, 'salt_100g': 1.7686553082200116, 'fat_100g': 4.6327165794044, 'saturated_fat_100g': 2.635318975176294, 'fiber_100g': 7.026405344309559, 'proteins_100g': 7.727940603313739, 'energy_kcal_100g': 200.47794890808322}",1,60,medium
kidney_disease,pumpkin,"{'sugars_100g': 9.244131030220306, 'carbohydrates_100g': 10.67691174499368, 'salt_100g': 0.3147258492663967, 'fat_100g': 8.39693845378849, 'saturated_fat_100g': 6.472321830933754, 'fiber_100g': 8.458487918600127, 'proteins_100g': 13.11906391272022, 'energy_kcal_100g': 78.04148788356355}",1,60,medium
kidney_disease,squash,"{'sugars_100g': 3.304860464998034, 'carbohydrates_100g': 11.66494075958763, 'salt_100g': 0.7345060396700007, 'fat_100g': 20.84157537374798, 'saturated_fat_100g': 8.967160173392571, 'fiber_100g': 4.388531587231642, 'proteins_100g': 26.120075780853636, 'energy_kcal_100g': 119.44198319243708}",1,60,medium
kidney_disease,mushrooms,"{'sugars_100g': 19.715011056004382, 'carbohydrates_100g': 24.66105529173109, 'salt_100g': 1.0787482597191718, 'fat_100g': 25.717663152874387, 'saturated_fat_100g': 0.24918497386602345, 'fiber_100g': 1.2684617050945435, 'proteins_100g': 13.188413903449273, 'energy_kcal_100g': 351.42844892554587}",1,60,medium
kidney_disease,peas,"{'sugars_100g': 17.755902321185587, 'carbohydrates_100g': 27.09693534618182, 'salt_100g': 0.13982610726079958, 'fat_100g': 11.526041354314646, 'saturated_fat_100g': 9.39137462213462, 'fiber_100g': 1.1133649842309268, 'proteins_100g': 23.037671848858366, 'energy_kcal_100g': 345.3964730806668}",1,60,medium
kidney_disease,corn,"{'sugars_100g': 2.6418020429547884, 'carbohydrates_100g': 21.922132482123295, 'salt_100g': 1.3602301714608243, 'fat_100g': 16.454206793859054, 'saturated_fat_100g': 4.571381351150655, 'fiber_100g': 3.635202552342137, 'proteins_100g': 23.831916501286276, 'energy_kcal_100g': 113.3094748440196}",1,60,medium
kidney_disease,whole wheat bread,"{'sugars_100g': 1.5048817915622426, 'carbohydrates_100g': 11.085788696954149, 'salt_100g': 1.5293401149089971, 'fat_100g': 26.953323934667395, 'saturated_fat_100g': 5.59040870496043, 'fiber_100g': 0.0981396815890545, 'proteins_100g': 5.65059461954019, 'energy_kcal_100g': 148.8473924536475}",1,60,medium
kidney_disease,brown rice,"{'sugars_100g': 18.769234149235203, 'carbohydrates_100g': 36.0024735390643, 'salt_100g': 1.314795575743799, 'fat_100g': 23.563921029689794, 'saturated_fat_100g': 4.642451982094599, 'fiber_100g': 5.0971186225005525, 'proteins_100g': 16.740740070538912, 'energy_kcal_100g': 380.5224000821129}",1,60,medium
kidney_disease,oatmeal,"{'sugars_100g': 3.2725725112347015, 'carbohydrates_100g': 29.33091126273633, 'salt_100g': 1.5956583139616247, 'fat_100g': 19.201866407916963, 'saturated_fat_100g': 1.985849646433795, 'fiber_100g': 5.351250227016583, 'proteins_100g': 24.873339657322344, 'energy_kcal_100g': 259.1330868714185}",1,60,medium
kidney_disease,yogurt,"{'sugars_100g': 0.7169204696452525, 'carbohydrates_100g': 43.92811397948286, 'salt_100g': 0.9925806540680375, 'fat_100g': 7.194870142685499, 'saturated_fat_100g': 2.319978098944077, 'fiber_100g': 2.0579958233579863, 'proteins_100g': 0.2814950123296722, 'energy_kcal_100g': 96.90714548564472}",1,60,medium
kidney_disease,cheese,"{'sugars_100g': 19.40503205811802, 'carbohydrates_100g': 42.06662769856093, 'salt_100g': 0.3796256437406589, 'fat_100g': 14.95631197523539, 'saturated_fat_100g': 3.267917609395167, 'fiber_100g': 9.403151801799366, 'proteins_100g': 5.891366837584656, 'energy_kcal_100g': 379.7513392326727}",1,60,medium
kidney_disease,ice cream,"{'sugars_100g': 11.312008527947732, 'carbohydrates_100g': 29.505402501616242, 'salt_100g': 1.0000026433719356, 'fat_100g': 12.65335915763136, 'saturated_fat_100g': 3.3288620956066852, 'fiber_100g': 0.3927736001409776, 'proteins_100g': 28.704319157201784, 'energy_kcal_100g': 365.7941820553175}",1,60,medium
kidney_disease,pudding,"{'sugars_100g': 4.679525344562975, 'carbohydrates_100g': 36.95878398512629, 'salt_100g': 0.33374201004337545, 'fat_100g': 7.612937395872016, 'saturated_fat_100g': 9.873563549995042, 'fiber_100g': 5.678510039997441, 'proteins_100g': 11.191225955487564, 'energy_kcal_100g': 83.68945707790908}",1,60,medium
kidney_disease,custard,"{'sugars_100g': 6.6382750716258565, 'carbohydrates_100g': 32.66926020088775, 'salt_100g': 1.3488897366750483, 'fat_100g': 25.62222470124488, 'saturated_fat_100g': 4.314680529354945, 'fiber_100g': 2.172105704222039, 'proteins_100g': 5.283532082431752, 'energy_kcal_100g': 189.81932849696187}",1,60,medium
kidney_disease,organ meats,"{'sugars_100g': 0.99315167066927, 'carbohydrates_100g': 14.633418376319032, 'salt_100g': 0.3371659083235239, 'fat_100g': 20.64239900058365, 'saturated_fat_100g': 8.876932373259534, 'fiber_100g': 7.5130087323360675, 'proteins_100g': 11.371307381278195, 'energy_kcal_100g': 237.28761669209788}",1,60,medium
kidney_disease,shellfish,"{'sugars_100g': 1.2983150333356552, 'carbohydrates_100g': 30.627362137152836, 'salt_100g': 1.9858953630441027, 'fat_100g': 6.255127340908232, 'saturated_fat_100g': 7.579724343469145, 'fiber_100g': 8.896093542834883, 'proteins_100g': 7.835741867683062, 'energy_kcal_100g': 53.23016953876811}",1,60,medium
kidney_disease,protein powders,"{'sugars_100g': 6.774646666746012, 'carbohydrates_100g': 33.947370302522806, 'salt_100g': 1.5876253044417379, 'fat_100g': 9.41618424524525, 'saturated_fat_100g': 1.1689097681180949, 'fiber_100g': 1.5238115410169428, 'proteins_100g': 29.212813905234245, 'energy_kcal_100g': 246.62568603414599}",1,60,medium
kidney_disease,nutritional supplements,"{'sugars_100g': 5.73698599309354, 'carbohydrates_100g': 14.773287684766581, 'salt_100g': 1.4234886064668026, 'fat_100g': 22.848033465719954, 'saturated_fat_100g': 2.1511546564490547, 'fiber_100g': 5.679595755881132, 'proteins_100g': 17.30475463244214, 'energy_kcal_100g': 265.849627533163}",1,60,medium
kidney_disease,processed foods,"{'sugars_100g': 13.05524602704104, 'carbohydrates_100g': 30.219443971150895, 'salt_100g': 0.8839688626979643, 'fat_100g': 1.5909585920831526, 'saturated_fat_100g': 6.271913403324788, 'fiber_100g': 4.950629753771808, 'proteins_100g': 6.1414657040363805, 'energy_kcal_100g': 184.15522963947393}",1,40,low
kidney_disease,preservatives,"{'sugars_100g': 1.2279006314923646, 'carbohydrates_100g': 33.97837731222268, 'salt_100g': 0.7700696908093212, 'fat_100g': 21.79038637171384, 'saturated_fat_100g': 7.240634456149003, 'fiber_100g': 0.32745885222645765, 'proteins_100g': 25.905848438594912, 'energy_kcal_100g': 142.99832970526057}",1,40,low
